Estado,Sumatoria,Mediana,Varianza
Healthy,2.279206312780318e-06,1.7871725152898997e-08,7.194032543984798e-05
Healthy,3.440213306114844e-05,1.2530419075821443e-08,0.0004175260178174862
Healthy,4.507892229852237e-05,1.2722206506476906e-08,0.0005794206826871119
Healthy,7.597059571587395e-05,2.081180187962549e-08,0.0009567165305399903
Healthy,7.218900734849319e-05,2.5365735792802118e-08,0.0008748313970162306
Healthy,8.239681163355385e-07,3.449776592137677e-10,1.1065978671390422e-05
Healthy,4.401862543525293e-05,1.206331872880683e-08,0.0004926784393562029
Healthy,7.034917646097735e-05,9.657943471855012e-09,0.0008327258805329294
Healthy,8.176522375602447e-05,1.1439484160438121e-08,0.0009187209044896606
Healthy,3.853259222942764e-05,4.633217249374857e-09,0.0004357410005812371
Healthy,1.1769258352450231e-05,2.126447905014231e-09,0.00013753443363954485
Healthy,7.853185226368027e-06,8.948522802037827e-09,0.00010834126782386062
Healthy,6.527299336377646e-06,8.262531277965636e-09,9.353013004510189e-05
Healthy,8.352039549235629e-06,9.83680098444388e-09,0.00010983327471142246
Healthy,5.3121898997607885e-06,9.977278535284076e-09,8.398981279136573e-05
Healthy,6.424944124445361e-06,8.195640441004885e-09,9.124671545535823e-05
Healthy,6.114362492630926e-05,3.85974455899553e-09,0.0007143553081904375
Healthy,5.386487354701708e-05,6.86838735478801e-09,0.0006408533086456528
Healthy,7.065996907671293e-05,1.1558610710135726e-08,0.0008407214981969495
Healthy,6.226899924301916e-05,1.1908095846243352e-07,0.0009386394559190483
Healthy,3.3308128977048856e-05,1.1945092333548206e-08,0.0004235726620593179
Healthy,4.064249397703985e-05,1.1209797789998423e-08,0.0005135177159207905
Healthy,0.00011990650945824015,5.4379575952342557e-08,0.0015171503667242832
Healthy,0.0001400050874621714,4.878191609530265e-08,0.001642221277588167
Healthy,9.971319445619992e-05,3.788564381483833e-08,0.0011569986403067519
Healthy,1.3441564554312847e-05,4.9435797495227725e-09,0.00017387007141094035
Healthy,1.4190378246571061e-05,3.221480783599138e-09,0.0001882022342524031
Healthy,1.05005371119481e-05,4.53847297631165e-09,0.00013486876659837542
Healthy,1.193422515962546e-05,5.153301849186749e-09,0.00014519328309738476
Healthy,1.4283964197696842e-05,4.234818403597373e-09,0.00017481360341320106
Healthy,1.2596814927866742e-05,3.7241235630554367e-09,0.00015594560365550557
Healthy,2.4342868542217237e-06,1.1945642459641335e-08,4.074388375360165e-05
Healthy,0.00016661797237250723,7.338553815524222e-08,0.0021376783849197923
Healthy,0.00013820048178610092,5.4408568360835495e-08,0.0017783433738839162
Healthy,0.0001725491201510014,4.559707271083012e-08,0.0021677968289818663
Healthy,0.00012846612142179947,6.080525594467298e-08,0.0016520163008791756
Healthy,6.868192128595857e-06,3.927032550478541e-09,0.00011466042447784643
Healthy,9.05959745975077e-06,5.836659503870438e-09,0.0001475298067829338
Healthy,5.448038721074081e-06,2.528924102048171e-09,8.517177932213836e-05
Healthy,8.02213909849973e-06,7.850382042485371e-09,0.00013948047869006573
Healthy,8.08734384090527e-06,6.372621310287625e-09,0.00013835471514689438
Healthy,4.8240894788961904e-05,6.4965834788498435e-09,0.0005727934137078525
Healthy,6.708810375214312e-07,2.5557308044881527e-10,8.780163001866423e-06
Healthy,4.9861026977903895e-05,3.2768792059620214e-08,0.0007125897359504616
Healthy,6.152960564227681e-05,3.096599058095041e-08,0.0008495632597283124
Healthy,5.175791900671044e-05,3.22890426069949e-08,0.0007406324218805712
Healthy,5.554984464309758e-05,3.221593738670272e-08,0.0007625616905470406
Healthy,6.364827746076958e-05,3.6335551915000626e-08,0.0008716777102770104
Healthy,0.0005497892978797209,7.11686525427062e-07,0.009142387770355101
Healthy,0.0007445907479281373,7.124641958373329e-07,0.011530824100831066
Healthy,0.0005852150832998669,7.566761549768684e-07,0.009898118486966652
Healthy,0.0005019294284357921,4.813527330520174e-07,0.009053940356116228
Healthy,0.0006501286382030205,7.223183450940283e-07,0.011007089254970483
Healthy,2.675293886434002e-05,3.0533092053501105e-07,0.0006295645176547599
Healthy,2.2508801877188702e-05,3.1887471820983194e-07,0.0005570657158864476
Healthy,2.155923267970853e-05,7.2253011218933e-08,0.000488575373350594
Healthy,0.0002136852840235432,1.3215948290364076e-07,0.003073732844521043
Healthy,0.00017258651864990348,8.946479159980453e-08,0.002741319027976142
Healthy,0.0002576929436496401,9.753454160215453e-08,0.003571031281711317
Healthy,0.0001391852020237079,4.382564076442394e-08,0.001841789160774838
Healthy,0.00017329596389993382,6.602196275161551e-08,0.00241640478711556
Healthy,9.217638617450728e-05,5.647803917581202e-07,0.002350130023497265
Healthy,0.00013190845202609952,6.072412247880285e-07,0.003120717277155646
Healthy,0.00015053124113720498,6.806611354290831e-07,0.003316903452994424
Healthy,0.00016034466678988173,4.5149127511126127e-07,0.003094164827588625
Healthy,0.00013364837413969337,5.809296513299537e-07,0.0031300184403605475
Healthy,6.63993789731759e-05,6.772962911379517e-08,0.0009210402763203178
Healthy,7.85984666418225e-05,5.597615299433262e-08,0.0010607499378777984
Healthy,4.855327349675082e-05,4.999839609922175e-08,0.0007483115422592145
Healthy,0.000286373303967642,3.607882748024048e-07,0.004674194569497089
Healthy,0.00024393526674446254,2.8205871436491817e-07,0.003900195543189148
Healthy,0.00025668209084352844,2.6474477047635716e-07,0.0039620498234134586
Healthy,0.00025231941938313134,3.063703035396728e-07,0.0038928398708653533
Healthy,4.257178178181218e-05,1.5141313656964374e-07,0.000774107966804604
Healthy,3.879374498547259e-05,1.0351070433582244e-07,0.0006776378750758485
Healthy,3.5811842039836376e-05,9.028369947440727e-08,0.0006355637142014244
Healthy,2.952700594244507e-05,5.326459817632386e-08,0.0005596292886620519
Healthy,0.00011398313134315732,9.449011229798863e-08,0.0015955384245874462
Healthy,8.72186123581901e-05,6.050372421869449e-08,0.0013191320441158804
Healthy,7.410981680211689e-05,4.820765881516339e-08,0.001055964806609444
Healthy,7.941266565991763e-05,5.144653722597185e-08,0.0012088151767426759
Healthy,6.867047298667982e-05,5.2904415434961085e-08,0.001053754668560416
Healthy,3.1022918422515904e-05,1.524396327861831e-07,0.00063855937601257
Healthy,3.1297989752408194e-05,1.1227870431962851e-07,0.0006127967180672928
Healthy,3.8983965150436286e-05,1.3813978633247008e-07,0.0007933372578770133
Healthy,3.9425666468191435e-05,1.3372693050978607e-07,0.0007469987084181528
Healthy,3.9873322036100324e-05,1.4845862407646172e-07,0.0007764310125612832
Healthy,2.945627883572601e-05,2.087257803810938e-08,0.00042436809823893766
Healthy,0.000320657191558489,1.0569071770176393e-06,0.006284841937777823
Healthy,0.0002978976744124962,4.3723639792400656e-07,0.004887755413825708
Healthy,5.3572464317125474e-05,2.5604683730809652e-08,0.0007269111256057126
Healthy,3.1062946637724265e-05,1.8307718350847767e-08,0.00044401122387361367
Healthy,2.0469301424792583e-05,4.719250854271146e-08,0.0003243370584924002
Healthy,1.2656836803101267e-05,3.9658401231572854e-08,0.00022917392046452716
Healthy,1.3716824997742116e-05,3.766784344955788e-08,0.00023954419803545732
Healthy,1.0210708089398221e-05,3.7658133219290515e-08,0.00021715475371368462
Healthy,0.0003068471230236908,1.6606542836430942e-07,0.00450276913556075
Healthy,0.00028699141003408275,1.181044969497888e-07,0.003889751596231661
Healthy,0.0003068328321777894,1.4804008495399294e-07,0.00435169050588416
Healthy,0.00038915903682910496,1.8437541204691297e-07,0.005446161838238176
Healthy,0.0003158211149584024,1.7890686058472796e-07,0.004581924778216368
Healthy,0.0002754932495186822,1.6193582807223776e-07,0.0039511364678261815
Healthy,0.00034617498773085694,1.8613270253490178e-07,0.004727126611001564
Healthy,0.00028404130858672287,1.6393559087977436e-07,0.00427432892274517
Healthy,1.9548938129538825e-05,1.289339314235466e-08,0.00027264071382828093
Healthy,1.8564240678704086e-05,8.276538081230796e-09,0.00025888602089182733
Healthy,2.4045410964771448e-05,1.1465445385762806e-08,0.00033071709549909313
Healthy,1.6850630469307284e-05,1.0855308702400784e-08,0.0002477875011820152
Healthy,2.1616223772882444e-05,9.983443241158562e-09,0.0002879068611490504
Healthy,2.101425461796266e-05,9.294578580885525e-09,0.0002784769639372539
Healthy,2.119990841230715e-05,9.713849513296038e-09,0.0002902929218692034
Healthy,1.961836300665223e-05,1.2798516253607483e-08,0.0002694221562709181
Healthy,5.500189032436236e-06,4.468918209773895e-09,7.286359402082245e-05
Healthy,3.836802102729936e-06,3.3654809457022327e-09,5.337762579448067e-05
Healthy,4.4284777015866266e-06,4.689138270882306e-09,6.330986054132636e-05
Healthy,4.810134368077166e-06,4.619370694785674e-09,6.873441286322676e-05
Healthy,4.057343855297134e-06,4.19706973850195e-09,5.633478413338324e-05
Healthy,4.7676741703024435e-06,3.5965874730223926e-09,6.502389747308025e-05
Healthy,4.079127168049709e-06,3.3721917027373e-09,5.632419228508815e-05
Healthy,4.710536203096378e-06,3.5597542383960857e-09,6.432136840217412e-05
Healthy,6.027735986147043e-05,3.3770246000675e-08,0.0009484086641923597
Healthy,7.126773932788995e-05,3.3268048873810775e-08,0.0010286789503565587
Healthy,6.532723299777367e-05,4.141784277629197e-08,0.0010084577136998227
Healthy,6.49140183883768e-05,5.2520638634204836e-08,0.0009230880047198518
Healthy,6.351430515883825e-05,4.148537608942414e-08,0.0009606373555176545
Healthy,7.321758068487212e-05,3.215067345275411e-08,0.0010389239132278431
Healthy,7.366982525940377e-05,2.7239243520167202e-08,0.0010319388514058196
Healthy,7.099784385634131e-05,3.558012084618229e-08,0.0009632100298150537
Healthy,1.683514222230589e-05,9.185245056181705e-09,0.00022478783228173455
Healthy,1.5537478134668337e-05,6.632357696968874e-09,0.00019740654765505
Healthy,1.9219401529050288e-05,7.759720130005475e-09,0.00024675972646208974
Healthy,1.8307753504495167e-05,1.2477664121433647e-08,0.0002541592096506205
Healthy,1.7199664854212628e-05,8.553619446357372e-09,0.0002283125306947515
Healthy,2.0937766900514613e-05,8.015333004835726e-09,0.0002628645517313362
Healthy,1.7628034547590427e-05,9.109220783950039e-09,0.00022951126169360627
Healthy,1.657607517689215e-05,7.42953801958671e-09,0.00021606552782271705
Healthy,8.822926436175181e-05,2.424007311088854e-07,0.0017148323314113744
Healthy,7.48769547936739e-05,2.3058167226868123e-07,0.0015300432658824942
Healthy,8.517738029226944e-05,2.5292801661931204e-07,0.0016596047609438223
Healthy,3.9413372366167574e-05,7.269954620716154e-08,0.0007260048197617788
Healthy,4.3153580254308197e-05,9.657658767020349e-08,0.0008061705868192128
Healthy,7.428401694990292e-05,1.654109771934723e-07,0.0013570222920133517
Healthy,9.677706523985284e-05,1.859014258386156e-07,0.0017564544453832803
Healthy,8.267215681052798e-05,2.1268172395192366e-07,0.00141301545906084
Healthy,6.983660891408286e-07,3.3605294519699015e-10,8.971617493926947e-06
Healthy,2.735423844040139e-07,3.3631889138021754e-10,3.7790091416137823e-06
Healthy,6.676293182727206e-07,1.968614596176685e-08,3.1779264545913796e-05
Healthy,4.668174955253968e-07,9.693772033565074e-09,2.014253200090674e-05
Healthy,3.1127200161257154e-07,3.378051673591861e-09,9.43314417925335e-06
Healthy,3.16479919987686e-07,4.004847040275711e-09,9.613382467222384e-06
Healthy,1.3442478487720005e-07,4.880618630810677e-10,2.7367879485934623e-06
Healthy,1.278904540133522e-07,7.039648799636867e-10,2.6729455484371477e-06
Healthy,1.6441932738887145e-05,1.717607093765817e-07,0.00031326142066794065
Healthy,2.1330646085227306e-06,5.748929796236568e-09,3.1118219842068286e-05
Healthy,1.7854311735685586e-06,3.1685984303695287e-09,2.4412753447613666e-05
Healthy,3.894485780718785e-06,7.852914268698369e-09,5.4839263329049024e-05
Healthy,0.00023160288800857747,5.260129149411531e-08,0.0028525113950849863
Healthy,0.00021543188918466817,4.853810011702304e-08,0.0025719723859837485
Healthy,0.00018225513490428572,3.79577962978456e-08,0.0023032583070970152
Healthy,0.00018642426008717085,4.2711490500506556e-08,0.00237790364938376
Healthy,0.00018823944769964107,3.52951640680651e-08,0.0023114920875990735
Healthy,0.0001710180915105373,3.2100720853492044e-08,0.002090414377820751
Healthy,1.8482409769666803e-05,1.1136851530027974e-08,0.00024147052290443872
Healthy,1.4912779499545773e-05,7.715842673266016e-09,0.00018299473467073607
Healthy,1.802287102802849e-05,5.530235832676632e-09,0.00022326773770725921
Healthy,5.306759011368392e-05,1.4156494886475888e-08,0.0006628077582753855
Healthy,2.5713623401924655e-05,1.1589387462960025e-08,0.0003257689623876874
Healthy,2.8712869593064825e-05,1.1773999921924162e-08,0.00035907944207472513
Healthy,0.00015831216203633641,8.778659419248891e-08,0.0020722007635840013
Healthy,0.000102345187155922,4.3814081172911136e-08,0.0012629099843585777
Healthy,8.435529695949064e-05,2.4080158120319464e-08,0.0010878460471226222
Healthy,3.554887492521378e-05,3.8551577465318503e-08,0.0005214166394845673
Healthy,0.00010292167513887287,5.09461800443854e-08,0.0013217699816703817
Healthy,5.178794456768405e-05,3.416819658641136e-08,0.000696579641724
Healthy,3.0979998155635146e-06,2.51218152837545e-09,4.284808791097319e-05
Healthy,2.1147785301160286e-06,1.52574986152279e-09,2.791856946815531e-05
Healthy,2.4014330204377372e-06,1.0894952231230785e-09,2.9888533709502563e-05
Healthy,7.236841106204068e-05,3.731827418157864e-08,0.0008959468376977164
Healthy,7.575100361405055e-05,5.1413321985734524e-08,0.0010515606052441237
Healthy,0.00014580196948444128,1.7828505525280133e-06,0.0041826442892361725
Healthy,0.0001541243810899681,1.8535848997855806e-06,0.003973161136568025
Healthy,0.0001166684110741402,1.0350591023316726e-06,0.002672736741181112
Healthy,0.00015366453549010356,1.3194185131052855e-06,0.0038012132918020386
Healthy,0.00015249799238413968,1.8468650878193855e-06,0.0036822897484194875
Healthy,9.083062044890682e-05,1.733735086367981e-06,0.0028056087113981507
Healthy,0.00013013416094158266,1.9662996173476385e-08,0.0015380270208755517
Healthy,7.775809135243954e-05,1.2808261856660196e-08,0.0009894808781200641
Healthy,9.670608641643311e-05,1.7741693307974432e-08,0.0011244475110570814
Healthy,0.0001039618592222374,1.3097934967165526e-08,0.001241480395252015
Healthy,8.547349014109209e-05,1.4641936329586782e-08,0.000995613825764558
Healthy,0.00011951282005975554,2.053739999059731e-08,0.0014300466494402008
Healthy,0.00015869067607423358,2.9489034322839446e-08,0.0018465751931107716
Healthy,2.2649567841925946e-05,9.253114345489322e-09,0.00028144187292334136
Healthy,8.985051639342935e-05,1.3119072308796902e-08,0.0010771478553968478
Healthy,9.853541348108905e-05,1.5966308632003364e-08,0.0011589414131086657
Healthy,0.00011375966251271848,1.8186179197099987e-08,0.0013023323071667927
Healthy,0.00010754250234725396,1.992385544398134e-08,0.0013327274323401254
Healthy,2.332257001401247e-06,8.978508369699943e-10,2.7765836403495162e-05
Healthy,2.0613568363874676e-06,1.1806921639592517e-09,2.5598620548944266e-05
Healthy,2.5660057543216345e-06,1.2255260992226303e-09,3.052739111078317e-05
Healthy,2.1996468180223522e-06,1.1132321408535543e-09,2.6582988277090162e-05
Healthy,1.0543105937957474e-06,6.650866180583371e-10,1.3033806664466336e-05
Healthy,2.4625363344705946e-06,1.4268955394417866e-09,3.1264942894206185e-05
Healthy,0.00029130725093078216,3.5050468374750887e-07,0.004062929456452178
Healthy,0.00030556292716890486,3.8511081464853626e-07,0.00420075738547963
Healthy,0.00048278343604439073,4.64841851986525e-07,0.006739374244396832
Healthy,0.0003877723735990036,3.016687777809326e-07,0.005131948854791508
Healthy,0.0005322474106523874,3.817043288768354e-07,0.006960740268008501
Healthy,0.0004969877692848216,5.604209911498921e-07,0.006717568582141412
Healthy,0.00011725053404981052,1.820433914678926e-08,0.0013683169543730251
Healthy,0.00010663488995111021,2.4864174141966745e-08,0.001295934968601264
Healthy,0.00010475532947227727,2.238401529611502e-08,0.001249401445546622
Healthy,0.00013397180502241723,2.4963837518491266e-08,0.0016104608566299375
Healthy,0.00012493600209055014,1.729084335260642e-08,0.0015379651363759005
Healthy,0.00016389302181465468,1.9480606339879118e-08,0.0018971849054819502
Healthy,9.668864520502613e-05,1.7271242544260968e-08,0.001162511117571119
Healthy,0.00012428360568829175,2.5867660650311155e-08,0.001475617236752609
Healthy,0.00016262605720882245,2.378024505232704e-08,0.0018894699262096797
Healthy,0.000109268229445871,2.8599341110923163e-08,0.0013443897275936503
Healthy,0.00011862219126674092,2.2405834222447977e-08,0.0013561145478612983
Healthy,0.0001506183604029673,2.4326055273533663e-08,0.0017872207860813334
Healthy,7.686315831873353e-05,5.426862750778713e-08,0.0010406724208970766
Healthy,8.107243740195671e-05,6.580596742677871e-08,0.0010556302677855595
Healthy,6.437155744286362e-05,4.639154750074612e-08,0.0007926508227602958
Healthy,0.00010593717216054493,6.478444639602963e-08,0.0013574414379867296
Healthy,0.0001570553995324136,1.156957148731368e-07,0.002143556929836416
Healthy,8.777470739171334e-05,1.0060439459641958e-07,0.001188213127270343
Healthy,0.00013434140619869147,1.6214252390391803e-07,0.0016595129672768245
Healthy,0.00010076927609562616,1.2331748126446096e-07,0.0012928943616755562
Healthy,0.00010137701989185959,1.3009302802228816e-07,0.0013797826770036241
Healthy,5.559678737829433e-05,1.8437363901154338e-06,0.0036976480299669794
Healthy,0.00012465020514390067,3.927461643207628e-06,0.006517094387600737
Healthy,0.00010809399723059297,4.026487443005124e-06,0.006526281531725787
Healthy,9.79322437028824e-05,4.683035343328557e-06,0.006866434298656455
Healthy,9.766889440277152e-05,3.870711818176023e-06,0.006380582490523245
Healthy,7.173743699735252e-05,1.9874085384857985e-06,0.004460606699747138
Healthy,2.2830735872714695e-05,1.2389786288172127e-07,0.00045229654604103106
Healthy,1.9747849603529252e-05,8.486559992177336e-08,0.00034257041468917557
Healthy,2.36890917885943e-05,1.2634348323645455e-07,0.00045790835328277736
Healthy,2.1846847409021362e-05,1.0052733012958873e-07,0.00041539513593873227
Healthy,2.0235974131204268e-05,1.253427944447826e-07,0.0004129881706352955
Healthy,2.21478487565737e-05,1.3668869680662722e-07,0.00045639968744096593
Healthy,2.0826311053468885e-05,1.1579686130897347e-07,0.0004327393607209472
Healthy,7.475066885101421e-05,2.5630454336462154e-08,0.0009414836158793324
Healthy,6.218453552392758e-05,2.7778655972252004e-08,0.0008077990919064333
Healthy,5.9335358592482e-05,2.4164014909594703e-08,0.0007601569177458634
Healthy,4.158402208814554e-05,2.7755287145643313e-08,0.0005576297125904196
Healthy,7.291668067859508e-05,2.9297066300202852e-08,0.0009158482816466446
Healthy,7.294062937254983e-05,3.210799412668679e-08,0.0009427089634177564
Healthy,2.578201089004963e-05,4.9052279140801565e-09,0.0003186259108195118
Healthy,2.7313667671011507e-05,6.579794472932174e-09,0.0003304496085911122
Healthy,0.0002673089979296022,1.3567167883880293e-07,0.0033958599301658243
Healthy,0.00029240160568698545,1.4349860132202662e-07,0.003630604654206214
Healthy,0.0003316932597994059,1.6861675009042093e-07,0.004252622437726961
Healthy,0.0003617194925766878,1.5568338382220606e-07,0.0045586179306486806
Healthy,0.0002569523842630282,1.2153719583845772e-07,0.003336030784719968
Healthy,0.00014790434529296978,6.972789081283943e-06,0.006626953337929134
Healthy,0.0001456512739841281,6.981842583139068e-06,0.006352010844700256
Healthy,0.00016239842131386591,7.694957340471438e-06,0.007462716181843989
Healthy,0.00013532387205067152,7.774836790604286e-06,0.007596538551555611
Healthy,0.00016724429201672014,9.524749528271184e-06,0.008804531380938145
Healthy,0.00019882974674813767,9.15918146056293e-06,0.008602043309664192
Healthy,0.00018679497034632082,9.560946601443589e-06,0.009420965854583392
Healthy,5.7136213804242955e-08,6.129936275626677e-11,8.745859690560476e-07
Healthy,7.348454801331806e-08,9.064856288408082e-11,1.0614837073917718e-06
Healthy,6.532788605471068e-08,7.739421320586103e-11,9.84574210191573e-07
Healthy,4.607224043871229e-08,7.617863708648359e-11,7.313300628665007e-07
Healthy,6.061925525801533e-08,6.370763458717989e-11,9.134675337063752e-07
Healthy,7.460230441664256e-08,7.610139565049103e-11,1.0185900988628862e-06
Healthy,4.282672109153492e-07,1.547395909253802e-08,1.815216941831994e-05
Healthy,3.9972595621414463e-07,1.8746150276297746e-08,2.1872406076425022e-05
Healthy,3.5351033731303844e-07,1.7321693981283572e-08,1.8845507222868162e-05
Healthy,3.6241127029352024e-07,1.689220989912389e-08,1.8421460355003953e-05
Healthy,7.259832037462457e-07,2.218496015105365e-10,8.845619200493184e-06
Healthy,7.065625188596375e-07,2.7196843557166194e-10,8.500545152683854e-06
Healthy,6.981756962621352e-07,2.368293505438757e-10,8.63941559442661e-06
Healthy,3.474175860523424e-07,3.5251920361628303e-10,5.461066487320928e-06
Healthy,9.533824352763997e-07,6.242629752970856e-10,1.2975278326390572e-05
Healthy,9.938547952460634e-08,7.93728576532715e-10,2.0073916510942175e-06
Healthy,1.1497076438254391e-07,1.2091609419086488e-09,2.4643255941041293e-06
Healthy,1.1997999166874113e-07,1.9156650836659026e-09,3.039351682988321e-06
Healthy,1.1304723938170453e-07,1.2664866313857708e-09,2.677920416578725e-06
Healthy,1.2695371586351564e-07,1.4745025726206843e-09,2.7190778605110244e-06
Healthy,8.928680934048721e-08,1.0793543849989821e-09,2.0591754162111415e-06
Healthy,1.3261242772590682e-07,1.3762706225082055e-09,2.903344077628157e-06
Healthy,1.314689020657337e-07,1.978091170097044e-09,3.3521519106226934e-06
Healthy,1.1198234858533311e-07,1.3895017216772307e-09,2.4551264231363742e-06
Healthy,1.0414643658599085e-05,5.507816461156633e-09,0.00015364865527221452
Healthy,1.560579226157997e-05,5.616346497163729e-09,0.0002087359741754208
Healthy,1.7885491338336346e-05,9.594255484545413e-09,0.00024351233027718994
Healthy,1.2953810264746987e-05,9.438715685403635e-09,0.00019618698462410067
Healthy,2.8458729086336698e-05,3.629210538142052e-08,0.000491104236279602
Healthy,5.633695682397682e-06,3.20832414532911e-09,7.7446730055518e-05
Healthy,6.99243790649814e-06,3.9190943908321485e-09,0.00010929542682328848
Healthy,3.199751373539262e-06,3.3765651074976496e-09,4.619487893559285e-05
Healthy,3.3388501003777354e-06,4.643564518496192e-09,4.722142522653793e-05
Healthy,2.2149606942175302e-06,1.6919098766909358e-09,3.255180649779085e-05
Healthy,7.728977912900144e-06,1.1148535986100216e-08,0.00011359920300739713
Healthy,1.0534158589934483e-05,9.180340618275807e-09,0.00013693260557726166
Healthy,1.198103820831114e-05,1.0243972567099536e-08,0.00016253264350272692
Healthy,2.6138228361431827e-07,8.267728955051657e-10,3.7313635123210875e-06
Healthy,2.3777907021490337e-07,9.749188579764313e-10,3.4325915071943676e-06
Healthy,3.363378313950282e-07,9.400845394649964e-10,4.5210427964267185e-06
Healthy,6.928389453104713e-07,3.562085521866815e-09,1.0810808340758702e-05
Healthy,9.86969225855894e-07,2.3527378025844803e-11,1.0853616733181578e-05
Healthy,9.791975908084623e-07,1.0938842115290344e-10,1.1504685327079236e-05
Healthy,1.4731743866142405e-06,1.1539489393312356e-10,1.6661155770977943e-05
Healthy,1.0322681776464815e-06,1.7031633658492983e-10,1.201029061024607e-05
Healthy,1.4156706409982422e-06,3.2197813539159903e-09,1.9663133632548943e-05
Healthy,1.62357407444631e-06,2.0465122820545363e-09,1.9735669232360704e-05
Healthy,2.117527100051392e-06,2.8481347921922807e-09,2.5815199497230634e-05
Healthy,1.9572560262240853e-06,4.550217062404442e-09,2.4774892793938696e-05
Healthy,9.158715786245945e-07,4.7432418113612215e-11,1.0832796353569667e-05
Healthy,1.0561156561736942e-06,1.10130210965821e-10,1.2070185644774924e-05
Healthy,8.064281433708716e-07,1.2667643198837713e-10,9.821803236699777e-06
Healthy,8.813552711337028e-07,7.324618535797203e-11,1.019418682685017e-05
Healthy,1.90300291521573e-06,3.6587689834646487e-09,2.3591502228285013e-05
Healthy,1.2157284553723172e-06,3.3484019384159666e-09,1.634083756939337e-05
Healthy,8.700766303241667e-07,3.485205848196197e-09,1.305519584291334e-05
Healthy,8.530355137171192e-07,2.749439784864431e-09,1.2260202463326287e-05
Healthy,7.951584023490952e-07,1.0363548486834671e-09,9.778967594140794e-06
Healthy,1.3719005362825083e-06,8.579232277331325e-10,1.61129068376813e-05
Healthy,8.335076250643625e-07,1.1456575989072988e-09,1.0322852985351836e-05
Healthy,1.2446776180961406e-06,1.5805567144303403e-09,1.5565489626790546e-05
Healthy,6.5957220896051e-07,6.979542631905661e-10,7.963660982322849e-06
Healthy,6.571992327053578e-08,8.661289848549176e-10,1.9440482970191227e-06
Healthy,5.65447579539116e-08,7.83894576291443e-10,1.700510965173408e-06
Healthy,5.446098222003501e-08,6.79537288604022e-10,1.5285419846684673e-06
Healthy,4.390006855753783e-08,5.958411871489647e-10,1.4146475001087481e-06
Healthy,7.740851240593665e-08,1.8253666847201454e-11,9.885757132862432e-07
Healthy,9.702587082343195e-08,1.9506970305172827e-11,1.2452079056410116e-06
Healthy,7.355992787498894e-08,1.7160464897506356e-11,1.0020576209920112e-06
Healthy,8.338855515228528e-08,1.4734393484109056e-11,1.0699108000898273e-06
Healthy,8.652307674592932e-08,1.3865559356980975e-11,1.1418019762471324e-06
Healthy,9.987979936138268e-08,1.6693735192476983e-11,1.2824580070350234e-06
Healthy,3.5719745026413216e-06,8.010243696888044e-09,5.317865784162609e-05
Healthy,4.666999362161097e-06,6.348949528776224e-09,6.066473771990604e-05
Healthy,2.7045575525011878e-06,5.507866475555367e-09,4.1414712392102056e-05
Healthy,4.120767574810007e-06,7.87340087030523e-09,5.8825667786301117e-05
Healthy,3.306320560564703e-06,6.52462994764415e-09,5.0257729885245e-05
Healthy,9.250803439221887e-06,1.4488905433255084e-08,0.00012665172182891907
Healthy,5.540608093297274e-06,6.863923689343228e-09,7.487846550237312e-05
Healthy,6.199872856657035e-06,6.2808129761008695e-09,8.009662358196254e-05
Healthy,5.348315929620217e-06,8.548420539415808e-09,7.459239956531973e-05
Healthy,5.6762403726656335e-06,1.2455374441795578e-08,7.924271965414117e-05
Healthy,7.042991037979849e-07,1.9094660682832206e-09,1.1227115745021809e-05
Healthy,3.674144468955887e-07,9.763384588727527e-10,7.105557417779609e-06
Healthy,3.847800560691047e-07,1.2126491449890882e-09,7.752584536549018e-06
Healthy,5.201683636255249e-07,9.481970845833274e-10,8.988920150115778e-06
Healthy,4.850011121899689e-07,8.51832638877515e-10,8.277758261726348e-06
Healthy,1.6410520598959966e-06,2.238376847394451e-09,2.4913378624252722e-05
Healthy,1.8186858584316395e-06,2.351368449912414e-09,2.5813243098186148e-05
Healthy,6.435017389683952e-06,1.4021403806820048e-08,8.963905059872805e-05
Healthy,3.136018232620454e-06,5.14836060956925e-09,4.473711802590935e-05
Healthy,2.4475757108614493e-06,3.382804067572888e-09,3.556831744655659e-05
Healthy,3.2034054893216404e-06,4.598657169254228e-09,4.540783211199338e-05
Healthy,4.317365858236062e-06,6.012085307268002e-09,5.917613259704951e-05
Healthy,5.5142810583111e-06,7.3573720654991954e-09,7.442188458167469e-05
Healthy,3.986028701285962e-06,1.6145703365455868e-08,6.954849752035653e-05
Healthy,4.389103508424462e-06,4.246127518199332e-09,5.7505441590311856e-05
Healthy,5.588112279270869e-06,7.60667529516353e-09,7.473818154635788e-05
Healthy,4.54964702927299e-06,3.7205953386196333e-09,5.865626471016701e-05
Healthy,4.566295837549098e-06,3.6074568845281612e-09,6.0388345645402266e-05
Healthy,5.67315101356604e-06,6.0669975607688335e-09,7.344301712090503e-05
Healthy,6.5085114122725734e-06,6.366331388707316e-09,8.671519555437244e-05
Healthy,6.419888134731761e-06,6.260320012846535e-09,8.716118846444303e-05
Healthy,5.80942796512465e-06,3.877969262627668e-09,7.769507518719915e-05
Healthy,5.339990814229984e-06,5.625397917867602e-09,7.369281064084733e-05
Healthy,6.432141452413178e-06,5.8660822388463595e-09,8.572786145055351e-05
